H	2	1024	"2023-03-14 15:16:52"	60	1.02
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	3
21	3
22	1
23	6
24	4
25	8
26	21
27	71
28	211
29	332
30	334
31	316
32	343
33	365
34	355
35	359
36	373
37	410
38	395
39	410
40	396
41	390
42	391
43	416
44	381
45	470
46	400
47	403
48	400
49	418
50	439
51	475
52	472
53	516
54	508
55	560
56	569
57	617
58	575
59	583
60	554
61	596
62	547
63	527
64	503
65	522
66	463
67	425
68	442
69	379
70	415
71	486
72	526
73	584
74	583
75	591
76	535
77	545
78	551
79	541
80	516
81	517
82	491
83	486
84	491
85	457
86	463
87	439
88	480
89	495
90	442
91	500
92	446
93	509
94	423
95	484
96	446
97	473
98	442
99	438
100	445
101	435
102	392
103	408
104	352
105	360
106	381
107	357
108	318
109	379
110	303
111	334
112	302
113	362
114	365
115	347
116	306
117	346
118	315
119	315
120	353
121	359
122	326
123	336
124	293
125	342
126	359
127	349
128	327
129	344
130	343
131	362
132	335
133	348
134	325
135	341
136	291
137	307
138	287
139	245
140	232
141	222
142	196
143	206
144	170
145	168
146	155
147	139
148	106
149	121
150	135
151	99
152	83
153	110
154	83
155	81
156	78
157	91
158	61
159	74
160	72
161	67
162	83
163	78
164	60
165	67
166	63
167	61
168	44
169	59
170	56
171	53
172	46
173	50
174	48
175	57
176	55
177	60
178	62
179	55
180	71
181	65
182	61
183	99
184	113
185	121
186	154
187	198
188	272
189	350
190	365
191	509
192	610
193	779
194	912
195	1031
196	1102
197	1309
198	1466
199	1558
200	1567
201	1681
202	1656
203	1729
204	1572
205	1587
206	1275
207	1289
208	1074
209	992
210	787
211	649
212	500
213	432
214	290
215	223
216	168
217	133
218	83
219	58
220	45
221	27
222	21
223	11
224	11
225	8
226	14
227	5
228	7
229	8
230	8
231	7
232	7
233	7
234	4
235	4
236	9
237	7
238	5
239	9
240	9
241	3
242	8
243	5
244	6
245	5
246	5
247	3
248	4
249	4
250	2
251	6
252	4
253	7
254	4
255	6
256	13
257	8
258	3
259	5
260	4
261	7
262	7
263	3
264	5
265	6
266	9
267	8
268	7
269	7
270	5
271	4
272	5
273	7
274	6
275	6
276	2
277	9
278	1
279	3
280	7
281	8
282	5
283	5
284	9
285	10
286	6
287	4
288	3
289	6
290	6
291	1
292	3
293	5
294	2
295	2
296	3
297	1
298	4
299	3
300	4
301	2
302	2
303	5
304	2
305	7
306	2
307	2
308	3
309	1
310	1
311	4
312	1
313	2
314	4
315	1
316	4
317	3
318	0
319	2
320	3
321	2
322	1
323	2
324	0
325	6
326	2
327	4
328	2
329	1
330	3
331	3
332	1
333	1
334	2
335	2
336	5
337	2
338	2
339	3
340	5
341	3
342	3
343	3
344	3
345	5
346	4
347	6
348	1
349	2
350	2
351	2
352	5
353	3
354	2
355	4
356	2
357	5
358	2
359	2
360	4
361	1
362	3
363	1
364	3
365	3
366	2
367	0
368	3
369	1
370	2
371	2
372	4
373	3
374	0
375	1
376	0
377	1
378	2
379	2
380	2
381	2
382	1
383	2
384	0
385	1
386	2
387	3
388	3
389	0
390	1
391	0
392	1
393	2
394	5
395	1
396	4
397	3
398	2
399	2
400	0
401	0
402	1
403	3
404	0
405	4
406	1
407	4
408	0
409	1
410	1
411	4
412	2
413	2
414	2
415	2
416	2
417	0
418	1
419	1
420	0
421	1
422	1
423	4
424	1
425	0
426	3
427	1
428	1
429	3
430	2
431	3
432	1
433	3
434	2
435	1
436	2
437	1
438	8
439	1
440	2
441	0
442	3
443	2
444	4
445	1
446	0
447	3
448	0
449	3
450	2
451	1
452	1
453	2
454	0
455	5
456	0
457	1
458	2
459	0
460	0
461	2
462	0
463	0
464	0
465	2
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	1
474	1
475	0
476	0
477	0
478	0
479	2
480	1
481	1
482	0
483	1
484	0
485	1
486	0
487	0
488	0
489	2
490	0
491	0
492	0
493	0
494	0
495	1
496	0
497	1
498	0
499	0
500	0
501	0
502	0
503	1
504	0
505	0
506	0
507	2
508	0
509	1
510	0
511	1
512	2
513	1
514	0
515	0
516	1
517	0
518	0
519	0
520	0
521	0
522	0
